client_id,treatment_flg,target
7704400729,1,1
7704f2303d,0,1
7705095a2f,0,1
770588f3be,0,0
77059eda46,1,1
770617c746,1,0
77061de092,1,1
770670d728,1,0
7706e0ae87,1,0
77077bb76d,0,1
7707e1ca26,1,0
7707f8c13c,0,1
7708551a2d,0,1
77085cb022,1,0
77090606f2,1,0
770916901d,0,0
77098c5f14,1,1
77099b2f7d,1,1
7709d2363b,0,1
7709ee3271,1,1
770ad13cc9,1,1
770adb2e79,0,1
770b1410d0,1,1
770b8529c5,1,1
770b9d3839,1,1
770c8d2488,1,1
770cab2c37,1,1
770cd4a966,0,0
770d3ccafc,1,0
770ddbf9cc,1,0
770de895ed,1,1
770de92745,1,0
770e42dc0f,1,1
770e5d8de0,0,1
770e777946,1,0
770ee1f92b,1,0
770f2823b5,1,0
770f75c99a,0,0
770fe1a7e7,1,1
7710878e6b,0,1
7710b9d6ac,0,1
771171a108,1,1
7711daf094,0,0
7711df445c,0,0
7711eba2bc,1,1
7712a2c56e,0,0
7712cbd4a4,0,1
7712d373c9,1,1
7712fdd0c2,0,1
77132c57ce,1,1
77137e2e9f,0,1
7713a6c7fd,0,1
7713b9438d,1,0
771465ef80,1,1
771488a2df,1,0
7714d683bb,1,1
7714e61bad,1,0
7715079dd5,1,0
771545edff,0,0
77154c4545,0,1
7716432eac,1,1
7716484af8,1,0
7716ca103c,0,1
77177dd9a6,1,0
771782e30a,1,0
7717902c10,0,1
77185cc436,0,1
7718866b7d,0,0
7719124048,0,1
7719322e17,1,1
771a489357,1,0
771a98bb4e,1,1
771a99b784,1,1
771ba20e2c,0,1
771bb672fa,1,0
771d4860b0,0,1
771d6306be,0,1
771e21ff22,1,1
771e780820,1,1
771ec86f2e,1,1
771ecf8636,1,1
771ed7480a,0,0
771f0077ff,1,1
771f108b9f,1,1
771f45c9bd,0,1
771f621faa,1,1
771fea2ffe,1,1
77200dfe7e,0,0
772023bfac,1,1
772024c898,1,0
77209ff449,1,0
7720b66836,0,0
7722495bd1,0,0
77225bdd5c,1,0
772272afab,0,0
7722b91919,1,1
77230cca3c,1,1
77231d0266,0,0
7723e2f2c9,1,1
7723f81dc1,1,0
7724328f03,1,1
772580ffc3,1,1
7725bff4ad,1,0
7725fbf98c,0,1
77267ff9ef,0,1
77268c82be,1,1
7726bae0ae,1,1
77273d6030,0,1
77279bb777,0,1
7727bedca2,1,0
772815b2bd,1,1
7728a932c6,0,1
7728d7bc41,1,0
7728e27629,1,1
7728ed9f86,0,0
772ac2d93c,1,1
772ae4e561,0,1
772bca0ee5,1,1
772be56cc8,1,1
772bf489cb,1,0
772c26d721,1,0
772c9e4765,0,1
772dcc3a28,0,0
772de1b90e,0,1
772e14d31e,0,1
772e1cf697,0,0
772e34554c,0,0
772ebbac52,0,1
772ef5fafb,0,0
772f5e7ec2,1,1
772f63acf8,0,0
772fe5bcdf,0,1
773159b7f6,0,1
773187d4d1,0,0
7731895dfe,0,1
7731a7f608,1,1
7731bba970,1,1
7731c5ccae,1,1
7731db8b8a,0,0
7731dd9462,1,0
773229fff8,1,1
77332b32bb,1,1
77333c9ec0,0,1
77336ab27b,0,0
77337afaa1,1,0
7733b6c111,0,1
7733cb0517,1,1
773411802c,1,1
7734121335,1,1
773434d1a5,0,1
7734452c8e,1,0
7734bbfd2e,0,1
7734faedea,0,1
77350d8a81,0,0
77355bc802,1,1
7735711fc6,1,0
773571918e,1,0
7735b8fe1c,1,1
7735d32de2,1,0
7736209526,1,1
77363153ef,0,0
77369882d3,0,0
773886a8fd,0,1
7738982eb7,1,1
773902b6a5,1,0
77393d7a30,1,0
773946ab99,0,1
7739a8beef,0,0
773a044139,0,0
773a4bddc4,0,1
773ae5d879,1,0
773b816b81,0,1
773b8c813a,1,1
773bc785da,1,0
773bcdb969,0,0
773c00b8fb,1,0
773c362e67,0,1
773c55e122,1,1
773c6d0419,0,1
773c9de23f,0,1
773cf1ec23,0,0
773dc9e467,1,1
773e8b8701,0,0
773f2b9c5e,0,1
773f57ab77,1,0
773f96952e,0,1
773fdf321b,0,1
773ffe881e,1,0
7740b539aa,0,0
7740d0e169,0,0
774116e19c,1,1
7741534ad3,1,0
774171dfa3,1,1
774186d6b4,0,1
77423e06f3,1,1
7742429745,0,1
774243fe86,1,1
7742ac6015,0,0
7742c11ada,0,1
774389632f,0,1
7743951e78,0,1
77447c444e,1,0
7744d5c8ac,1,1
774525cef4,0,0
7745d12f4f,1,1
774608ebaa,1,0
774619a978,0,1
77461f57f2,1,0
7746fa054a,1,0
7747822231,0,1
77478243e8,1,1
77478513ae,1,1
7747888a76,1,0
7747a6208e,1,1
774816a0bf,1,1
7748afc1ba,1,1
7748bddcb9,1,0
7748de1541,1,1
7748f8f101,0,1
77490f166e,0,1
77499b1432,0,0
774b4d9030,0,1
774b50ace3,1,0
774b57c901,0,1
774bae6981,1,1
774bbdb277,1,0
774bcd350c,0,1
774be00f86,1,0
774c19cdb5,1,1
774c3503df,1,1
774cf7973c,0,0
774d20e381,1,0
774d46cfd9,1,0
774d64a290,1,1
774dda507b,1,1
774deb7c14,0,1
774e5b8036,1,1
774f4d840e,1,1
774f8d2fb3,0,0
774faaa4f5,0,0
77504efbf9,1,1
7750dcac87,0,1
7750ea9f99,0,1
7751ac08a6,0,0
7751de4102,0,0
7751f000bc,0,1
77520b2460,0,0
7752b4764a,0,0
775367527d,1,1
775384e1bf,1,1
7753e11a54,0,1
77541482ea,0,1
7754c09b65,0,1
7754edba09,1,0
77550771d2,1,1
77551478f6,0,1
77559305ea,1,0
7755c89b9e,0,1
7756eef2b8,1,1
7756ef6b64,1,1
7756f2e84d,0,0
77570d021e,0,1
7757b32fb2,0,0
7757b98c97,0,0
77581f06cd,1,1
77582e5921,1,0
7758dbd1df,1,0
7759198a5c,1,1
7759659a78,0,1
775974d482,0,0
775982a0b4,1,1
775a0312d7,1,1
775a7cfc0d,1,0
775a8619e1,0,1
775b114943,1,0
775b22f5ff,0,1
775c4181ef,1,1
775c95d70d,0,0
775e290420,0,0
775f50e39f,1,1
775f6c186b,1,0
775f75ec5b,0,1
775fa00d2e,1,0
775fd9a3b4,0,1
776016aa62,0,0
7760a8cbb3,0,1
7760fb344e,0,1
77612cc60a,0,0
77619d5668,1,1
7761f4c4b2,1,1
77632e0453,1,0
77639f6329,0,1
7763a51d52,0,0
7763b625ae,0,1
7764ee7028,0,0
77660abb24,0,0
776632f5c4,0,1
7766ad4477,0,0
77679310fe,0,0
7767d3b337,0,0
77686f1f46,1,0
77687ce983,0,1
77693f3221,1,1
7769490dc8,1,1
7769ae7b7a,1,0
7769c6671a,0,1
7769f8432c,1,1
776b87fa11,1,1
776b9e04f0,1,1
776bd14ace,1,0
776c00c7e6,0,0
776c991f26,1,1
776d2a8ee7,0,1
776ded60d7,1,1
776e323022,1,1
776e8a1d3d,1,0
776e9a5b58,1,0
776f05fab2,1,1
776f1841e4,1,1
776f503c2d,0,1
776f7fb46e,1,0
776f9fb973,0,1
776fd641bd,1,0
7770a4910c,1,0
7770c1bac5,1,1
7770e881da,1,1
77724a45de,0,0
777250a848,0,1
7772cc02a1,1,1
7772f75c35,1,1
7772f7b78b,0,1
777307e948,1,1
77730b60e9,0,0
7773567737,1,0
77742677ee,0,1
77748f231f,1,1
7774ae2943,1,1
77752d3040,1,1
77756c8ad5,0,1
7775b84610,1,1
7775bf64d4,0,0
7775df30b8,1,0
77763ce0ea,0,1
77769de832,0,1
7776dabf1c,1,0
77770c24a7,1,1
777745c3a7,0,1
777768508e,1,1
7777d90a18,1,1
77785b0a91,0,0
77785c07dd,1,0
77785e00a3,0,1
77785ea24e,0,0
777878bfe2,1,1
77796c9ec0,0,0
777a84dece,1,1
777a8ee48d,0,1
777a91c13a,1,1
777ac9a077,0,0
777bf00bfc,1,0
777c00da63,1,1
777c2870cd,1,0
777c604265,1,1
777caaa37b,0,1
777d096ea3,1,0
777d755121,1,1
777d79becd,1,0
777d79d706,0,0
777d894b58,0,1
777d9f8f34,0,0
777dcaaa96,0,0
777e7c3132,1,1
777ec4e4b8,1,0
777ed464bb,1,1
777f31fba9,0,0
777f47ad53,0,1
77800b8f7c,0,0
7780744d14,1,1
7780823587,0,1
77814282f4,1,1
778153403c,0,1
778215e4ff,1,1
7782499e85,0,1
7782933b56,1,0
7782a9fb9c,1,1
7782c1319f,0,1
7782d436b7,0,1
7782f55c7b,1,0
7783164183,0,1
77834607bc,0,1
7783a52d50,0,0
7783e15282,1,1
7784079c63,1,0
778408b038,1,1
7784c3ca8e,1,0
7784f545d2,1,1
77857548d6,1,0
77860868f4,1,0
778614ba1d,1,0
77866cb134,0,1
77872bbd49,0,1
77874ff996,0,0
7787661975,0,0
77882d1e6c,0,0
778859bf27,1,0
77892c6ebd,1,1
7789627ac0,0,0
7789848de6,0,1
778a62288c,1,1
778ae9c98a,0,0
778b05fe9c,1,1
778bc8660b,1,1
778c03d602,1,0
778ca76243,1,1
778cf400b7,0,1
778d53e696,0,0
778d6f384e,1,1
778d7d1a72,0,1
778e03ae51,1,1
778eb43952,1,1
778eb8d1e1,1,0
7790bb6daa,1,1
7790cbe406,1,1
77915ae677,1,1
77916801df,1,1
7791748f37,1,0
7791c85dde,1,0
7792035c21,1,1
77933a89e6,0,1
77938daa21,0,1
7793e889a6,0,1
7794057247,0,1
7794164022,1,0
77946bbd60,0,0
779543b249,0,1
7795611c74,0,1
7795a2d78c,0,0
7795dd3806,1,1
7795ec1ac7,0,0
779664ef7a,0,1
7796a416db,0,1
7796c4feff,1,1
77981df2c7,0,0
77986ca804,1,0
7798798384,1,1
77987b8d1e,1,1
77992e6d96,1,0
77999cbc77,0,1
7799b834fd,1,1
7799fb6778,0,1
779a02302b,1,1
779a4d10c7,0,0
779bbb6d38,0,1
779bf03a35,0,0
779c451486,0,1
779cb6b63c,0,0
779cc47e42,0,1
779d184a2c,1,0
779d65604b,1,1
779d84a302,1,1
779df1ec78,1,0
779ebe9c73,1,0
779ee8e955,0,0
779f048a3c,0,0
779f0c3247,0,1
779f11c41b,1,0
779f41c1be,1,0
779f4eae5f,0,0
779f94bf36,0,0
779fe6dcf8,0,1
779ff4aa0e,1,1
77a0285ca0,0,0
77a07eaae9,1,1
77a10e3624,0,1
77a3389a21,0,1
77a39a3c51,1,1
77a3a7e8dc,0,0
77a4136d81,1,1
77a44ab289,1,0
77a4968179,0,1
77a4aae495,1,1
77a52b3962,0,1
77a5739371,0,1
77a5925e76,0,1
77a5aa2bbb,1,1
77a5d3ccff,1,0
77a5dec58d,0,1
77a6f7b075,1,1
77a73164dd,1,1
77a73c8f80,0,0
77a749681d,1,1
77a76e3a27,0,0
77a77fab1a,0,1
77a7bddf3b,0,1
77a7be63df,0,0
77a7d879cc,1,1
77a80ab616,1,1
77a81c5ba4,1,1
77a836886e,1,0
77a88c1891,0,0
77a8aebdc7,1,0
77a93a5ef6,0,1
77a96b7dc4,1,1
77a9821567,0,1
77aa0cfc6d,0,0
77aa1345da,1,1
77aa902e9d,1,0
77aab71994,1,1
77aadd3f9d,1,1
77aaeb9657,0,0
77aafb893f,1,0
77ab41d8fc,0,1
77ab9ac619,0,0
77ac121347,0,1
77ad536e16,0,0
77add0a0f4,1,1
77ae7742e3,1,1
77af376ca8,0,0
77af7369db,0,0
77afbf912f,1,1
77aff798e4,1,0
77b0582a32,1,0
77b0f611c8,0,1
77b17e160d,0,0
77b186fd46,0,0
77b20cb73e,0,0
77b239db3e,0,1
77b25df76e,1,0
77b2854d19,0,1
77b2a70268,1,0
77b2c5980c,1,1
77b2cef5e0,0,0
77b2d6f12f,0,1
77b39bc1d1,1,0
77b3c5d6b0,0,1
77b3da8da1,1,0
77b4788799,0,1
77b4a4cd40,0,1
77b533fc5c,1,1
77b59944a6,0,0
77b5ccd651,0,0
77b5fb8b4c,0,1
77b61508ce,0,1
77b63916ad,1,1
77b688cfe7,1,1
77b69338b5,1,1
77b6f96041,1,1
77b71a3622,1,1
77b7b60395,1,1
77b7f32149,1,0
77b8c126be,0,0
77b97db1bd,0,0
77bac822a5,1,0
77bb1852f3,0,0
77bc627b28,1,1
77bc6e4b70,0,1
77bca746ff,1,0
77bcc5ede3,0,0
77bcd6bb73,0,0
77bd52b333,0,1
77bd9b7eaa,0,0
77bda94cd9,1,0
77be543d85,1,0
77be79b5fc,0,1
77bee8e67f,0,0
77bf9362c0,0,1
77bfaaa536,1,1
77bfb2ace9,1,1
77c0276471,0,0
77c0a75e0a,1,0
77c1e22e04,0,1
77c1ebd2bf,1,0
77c268be5e,1,1
77c2c7e511,0,0
77c3b25133,1,1
77c3f1fe19,0,1
77c4a7def9,1,1
77c4abe223,0,0
77c4bbd6f9,1,1
77c4c922c2,1,1
77c50c90f1,1,1
77c516824a,0,0
77c54c1f6d,0,1
77c5802d3c,1,0
77c5a7a3cd,0,0
77c6d44249,0,1
77c6f83820,0,1
77c70d79b4,1,0
77c7fe35a8,1,1
77c8524ce8,1,0
77c892532a,0,1
77c8d5210d,0,0
77c8f56645,1,1
77c8ffa21d,0,1
77c912e3b4,0,1
77c932d8d5,1,0
77c99ea61d,1,0
77c9aa5c25,1,0
77c9ebb78a,0,0
77c9eec565,1,1
77ca2a61d3,0,0
77ca378ea7,0,1
77caed80d5,1,1
77cb0120e7,0,1
77cb12870c,0,1
77cb1ab14c,1,0
77cb6c2094,0,1
77cbadd89a,1,1
77cbf8b925,1,1
77cd45332f,1,1
77cde9fca0,0,1
77cdec1acf,1,0
77ce892349,0,1
77cecc2fb6,1,1
77cee9134c,1,0
77cf2834c3,0,1
77cf2a2987,0,0
77cf2bdcaa,0,1
77cf9eef0f,0,1
77d061ecff,1,1
77d0a83b86,1,1
77d0c165ef,1,1
77d1e6bc74,0,1
77d242b5ba,0,1
77d2a68c87,0,1
77d2d8544d,0,1
77d2f615a3,1,0
77d340b7fd,0,1
77d3592de3,0,0
77d3940003,1,1
77d3956dcf,0,0
77d42d43d3,0,1
77d49d2622,1,1
77d5d78ecf,1,1
77d5e8305e,1,0
77d61d5526,0,1
77d6e0be4a,0,1
77d73df6b1,0,0
77d77acd7e,1,1
77d78be1e0,0,0
77d78cf1b7,0,1
77d82ff971,0,1
77d8458e75,1,1
77d846d9bc,1,1
77d8bf8d03,0,1
77d8e11a63,1,1
77d9051c9b,1,1
77d984c8aa,1,0
77da31052f,0,1
77da5d9a40,1,0
77da7ccea1,1,0
77dac2f370,1,0
77db0d898a,0,0
77db6167c2,0,1
77db74116b,1,1
77db75b4f2,0,1
77db8fc55b,1,1
77dbc2651b,1,1
77dbd16356,0,1
77dbd443db,0,1
77dc075449,1,1
77dc648fa7,1,1
77dc80ad02,1,0
77dcc52354,0,1
77dcdf3219,1,0
77dcfd162a,0,0
77ddbe0773,1,1
77ddc7b4a3,0,1
77ddf894d1,0,1
77de0b5ecd,1,0
77de8f2524,1,1
77de95c326,0,1
77dec907fa,0,1
77df2922b7,1,0
77df524d8c,1,1
77dfb11a50,1,1
77dfb24c9b,0,1
77dfd73a06,1,1
77e0038304,0,0
77e07d087e,1,1
77e0a795ce,1,1
77e0ee7052,0,0
77e0fa44de,0,0
77e1411020,0,0
77e143b7ba,1,0
77e18311b6,1,1
77e19863df,0,0
77e1e0ee15,1,0
77e1e592da,1,1
77e2516f78,1,0
77e2723ebd,1,1
77e2e44f0f,1,0
77e302a82c,0,0
77e31863ef,1,1
77e3792bc6,0,1
77e395b9a5,0,0
77e3c6dcee,1,0
77e3f35b54,0,0
77e4054880,0,0
77e40f1d47,1,1
77e45648d4,1,0
77e4ecac92,1,1
77e51d4cc6,1,0
77e5774f05,0,1
77e58a88b2,0,1
77e619b3c5,0,1
77e6279655,1,0
77e6aec9b8,0,0
77e6ca24ea,1,1
77e6d4353b,0,0
77e74efb92,0,1
77e755087e,1,0
77e88dcfeb,1,0
77e8a205c6,0,0
77e8bcba56,0,0
77e8dcc475,1,0
77e8e176ba,1,1
77e8e789ef,0,0
77e946f85a,0,0
77e9607ad8,1,1
77e9d3843c,1,0
77ea04c2d4,0,0
77ea5aa654,0,1
77ea975d2a,0,0
77eaa910d5,0,0
77eab6db92,0,1
77eaeeb92d,1,1
77eaf735ec,0,0
77eb6fe25a,0,1
77ece13278,1,1
77ed04f10d,0,1
77ed08016b,0,1
77ed2b8763,0,1
77edb523a7,1,1
77ee9d1b2f,0,1
77eea17e2e,1,0
77eeacb99e,0,1
77eec2df34,1,1
77f004abfb,1,1
77f06f0553,1,0
77f072c211,1,1
77f10a9993,1,1
77f165da55,0,1
77f21ee9c3,1,0
77f2717a47,0,1
77f3c1f0dc,1,0
77f3c52dfa,0,0
77f4261ed6,0,1
77f48f7560,1,0
77f49e6ec9,0,0
77f4b2f4ed,0,0
77f4d41769,0,0
77f4ea5286,1,0
77f56bf42f,0,1
77f5e0430a,0,1
77f6a4cf0d,0,0
77f6a8e412,0,1
77f6ef1b61,0,1
77f6fe67a4,0,0
77f83512a4,0,1
77f8a9c305,0,0
77f93475a7,1,0
77fa2b042f,0,1
77fa557c12,0,0
77fafe4f82,1,0
77fb56b457,1,1
77fb972453,1,1
77fb999072,1,0
77fba32d18,0,1
77fc0f87b4,0,1
77fc6870bb,1,1
77fca95be2,0,1
77fd005ed5,0,0
77fd366905,1,0
77fe41005b,1,1
77fe4523fa,0,1
77ff075afb,1,1
77ff1a8dd1,1,1
77ff22d461,0,1
77ff5fad56,1,1
780045cf9b,0,1
780052c812,1,0
7800b70cd3,0,1
7801822f9b,0,1
7801a4a30f,0,1
7801c68464,1,1
78022dd3f4,0,1
78024443c3,1,1
780255ca79,0,1
7802ce45bb,1,1
7802eb8198,0,0
78031802c7,1,0
7803ce8def,1,1
780442375a,1,1
78047a5db0,1,1
7804831720,0,0
7804c93d41,1,1
7805256cfb,0,0
78054b9929,1,0
7805acdc47,1,0
7805eca439,0,0
7805fbf8e5,0,0
7805fe509d,0,1
7806791b2a,0,0
7806c6f3ab,0,1
7806daf739,1,0
78072235c7,1,1
780824713f,1,1
780839c821,0,1
7808a514e9,1,0
78096eeabb,1,1
78099c8ecc,0,0
7809caec38,0,0
7809cb99f9,1,0
780a221cac,1,0
780bca9055,1,0
780bde5445,1,0
780c4f49ff,1,0
780c8abf42,1,0
780ca2e98e,0,0
780cc0d3e8,1,0
780cdcf5da,0,0
780d186135,0,1
780dd5f8c9,1,1
780f3896b3,1,1
780f868e2d,0,1
780fdce344,1,0
7810a8094c,1,0
7810eaa697,0,1
7810eb78ed,0,0
7811054126,1,1
781106a563,0,1
781113ffcc,0,0
781204106f,1,1
7812386ff9,0,0
78124ced68,0,0
7812577468,1,0
781285f8eb,1,1
7812c57971,0,1
78138aa345,0,0
7813ab055a,0,1
78149b3e08,1,1
7814b1c669,0,0
7814ec6fb9,0,0
7815aab543,0,0
781620ab49,0,1
781673e8c5,0,1
78169bc1d1,1,0
78169cd611,1,0
7816ca7fd0,1,0
78170cf7b7,0,1
781720d890,1,1
7817aeec92,1,0
7818245f70,0,1
7818382b16,0,1
78187965a3,1,1
7818e2ae82,1,1
781a414c01,1,0
781a67694b,1,1
781a7a6492,0,1
781a8e820d,1,0
781ab3ce25,0,1
781abef65a,0,1
781b2ece07,1,1
781b6f3f33,1,0
781b7fe25b,0,1
781bcb0a9c,1,0
781bd19491,0,0
781bfddbda,0,1
781c87192e,0,0
781c929617,0,1
781d0c8b43,0,1
781d70993b,1,0
781de0b4d8,0,1
781dfea385,1,0
781e1f99fc,0,1
781e8b7df9,0,0
781e90951b,0,1
781ec78269,1,1
781f114223,0,0
781f11fa2f,1,1
781f8ed9f9,1,1
781fc59aec,0,0
7820308b68,0,1
782063581a,0,1
7820cc315f,1,0
78218cdd7a,1,1
78220c2419,1,1
78222d00b4,0,0
78226ea694,0,0
78227a2247,1,1
78228c75a5,1,1
78234dfb20,1,1
7823ed448d,0,0
7824ce49b1,1,0
7824e0f194,0,0
7824e3380c,1,0
7825043931,1,0
78254b277e,1,1
7825aa24ca,1,0
7825b03962,1,1
7825e04fe1,0,1
7826b3783c,0,0
7826c7a1db,0,0
7826d76158,0,1
782730abc7,1,0
78278941d5,1,1
78279f3257,1,1
7827b1bc21,1,1
7827b393d8,0,1
7827fe45ae,0,1
782865225c,1,1
78289d3a79,0,1
7828db6ca6,0,0
782a578bb9,1,1
782b0800b3,1,0
782b1dc887,1,1
782bb3ea20,1,1
782bcab963,1,1
782c5c2294,0,1
782ca112d9,0,1
782cb4403f,1,1
782d05c11c,0,1
782d2753e3,1,1
782d8b2ac5,0,1
782ea51439,1,1
782f98d086,0,0
782fcb04a2,1,0
782fd00292,1,0
783015588c,0,1
7830a4de73,1,0
78329268cf,1,1
7832c96edc,1,1
7832ef1735,0,1
7833137d3c,1,0
783358959e,0,0
78339f7736,0,1
7833eeb516,0,1
7834154314,1,1
783438f16b,0,1
78346081ff,1,1
7834aaec1d,0,1
7835180953,1,0
7835221b27,1,0
7836900b4e,0,1
78370355a7,1,1
78377a7f40,0,0
7838243ff7,0,1
7838636dc8,1,0
7838e4e30a,1,1
783918d70d,1,1
783a9060e3,0,0
783ac81e64,0,1
783b2dfffa,0,0
783b9d31f6,1,1
783bb62752,1,0
783c05e2d5,0,1
783c2c16d8,0,1
783c92fd4e,0,1
783d008bea,1,1
783d3fe69b,1,0
783e75fbae,0,1
783fd4ab64,0,1
783fdc01f9,1,0
78405a0827,1,1
7840724149,1,1
7840bc4ec8,1,1
7840d36796,0,0
784133ec51,1,0
7841f7f558,1,1
784250c475,0,0
7842574ee0,0,0
7842f9cad2,0,1
78432ccd1f,1,0
78436c3af9,0,1
78446de794,0,1
784578e8a5,1,1
78458ba1d1,1,1
7845cdb623,0,0
7846927370,0,1
7846ab9ac2,1,1
7846bd97ef,1,1
78476664d5,1,1
78482c37e7,1,1
7848a2f7ca,1,1
7848d49967,0,0
7848f30fc6,0,1
7849b23a0d,1,1
7849ce5ee4,1,0
784ab87fc4,0,0
784ad744f1,0,1
784b4f9e1d,0,0
784b60118a,1,0
784bcd13c3,0,0
784bef1363,0,0
784c187012,0,0
784c2171f6,0,0
784c5d7eff,0,1
784caddff8,1,1
784cb07b4f,1,1
784d98b1f0,1,1
784dafb8b3,1,1
784dcd4288,0,0
784de86318,0,0
784e233438,1,1
784f0ad57d,0,1
784fb5dd4f,0,1
78501db1d2,1,0
7850215c71,1,1
78506c4b31,1,1
7850911e0d,1,1
7851568343,1,1
78515f10c8,1,1
785176c458,0,1
78518172c3,1,0
78521eeda0,0,1
7852627f8e,0,0
7852bb59c0,0,1
7852c54f65,1,1
7852cb4bca,0,0
78531e7892,0,0
785347abb2,0,1
78539f93ec,0,1
7853c28925,1,0
7853e4d669,0,1
785424afb5,0,1
78542a90f5,1,1
78549d61f0,1,0
785524cdc4,0,1
7855adf0ee,0,1
7855bdf01a,0,0
785614b19d,1,1
7856357fcc,0,0
78572f96ef,1,1
7857fbe396,0,1
78586b8dce,0,1
7858c4be09,1,0
7859377ef0,1,1
78599abb4e,0,1
785a9154a0,1,0
785be0ed04,1,0
785c5d2ff8,0,1
785c9ab55b,1,1
785cabfc0d,1,1
785ccb312e,1,1
785db1a943,0,1
785e1020b9,0,1
785f306bec,0,0
785f3e6ce8,0,0
785ff2a6e6,1,0
785ffc18e4,1,1
78603b1fec,1,1
78609cc0b8,0,1
7860b2c1bf,0,1
7860e6bdbc,1,0
7860e8c8bc,0,1
78610df706,0,0
7861458f02,0,1
78616253bc,0,1
7861920975,0,1
78626def15,0,0
7862720ca1,0,1
7862ec8e26,1,1
7863191a2e,0,1
78631bff6a,1,0
78632686d5,0,1
786377dd40,1,0
7863987523,0,0
7863a9fe58,1,1
7863c8b00e,0,1
78640a1367,0,1
78642ac5db,1,1
7864ecf4c8,1,1
78651a0363,1,0
7865c01513,0,1
786623a0cf,0,1
786663a12a,0,0
7866c4dc50,1,1
7867005a70,0,0
78674e176a,1,1
78676a45ed,0,1
78681433c9,0,0
786830f2e0,0,1
78687a1d97,1,1
7868ed8d73,1,1
7869566605,0,0
786a2c89f0,1,1
786afe0d02,0,0
786bb30e96,0,0
786bbf19bb,0,0
786c23e2ca,1,1
786c3d3b19,1,1
786c42ec50,1,1
786c726e61,1,1
786c7aa97c,0,1
786ca1b1d9,0,1
786d115c1c,1,0
786d2e0088,0,0
786d7dd851,1,1
786d83955b,1,1
786debb943,1,0
786debcb2b,1,1
786df294b0,1,1
786e0b2e5c,1,0
786e962a2b,0,1
7870012ceb,1,1
78705a70d1,1,1
787097d267,0,0
7870e83723,0,1
787109ff90,1,1
78710d5ede,0,1
78714726f9,0,0
7871719965,0,1
7871ec768b,0,1
7872676e48,0,0
78727e69dd,1,0
7872e7e34c,0,0
7873657fc6,1,1
7873c42085,1,1
7873c898e3,1,0
7873dfbc96,1,1
7873ecb1ea,1,0
7874207678,1,1
78749ebe71,1,1
7874b3a3e3,0,1
7874b8eb95,0,0
7874b9bb8a,1,1
7875950dc3,0,1
7875a67f71,1,0
7876229b63,0,1
78763dc0e9,1,1
7876605a89,0,0
78775a9852,1,1
78779a0d42,1,0
7877ad4a6f,1,0
78784bc600,0,1
787892b85b,1,0
7878a96c6f,1,1
7878db3193,1,1
7878f1e5b7,0,1
787953221e,0,0
7879878c18,1,1
787a0c6151,1,1
787a7c4af7,0,0
787abe31d1,0,0
787b0eaaa3,0,1
787b1fa6ef,1,1
787bac988b,1,0
787c7fc7bb,1,0
787cf74345,0,0
787d8169c9,0,0
787dc97a58,0,0
787def24b0,1,1
787e38316b,0,0
787e7ade24,1,0
787eac3109,1,0
787ecb2472,1,1
787ee21a51,0,1
787f0820ff,0,1
787f1036c3,0,1
787f6ed84e,0,1
787f979f77,1,1
787fd774a7,0,1
787ffdb86d,0,1
788157fdfd,0,0
7881d05e77,0,1
7881d177fc,0,1
788229462b,0,1
78822ef075,1,0
78827e92e0,1,1
7882f0d77c,0,1
788375de83,0,0
788380d9b9,1,1
7883b433bd,1,0
7883c1b215,1,1
7883d2d88b,0,1
7884209e9f,1,0
788438c48f,0,1
788546380b,1,1
788589b0f5,0,0
788649d21a,0,1
788666ed8b,0,1
788689d483,0,1
7886981c51,0,1
7886adb765,0,1
7886e0211d,1,1
7886eb762d,0,1
788810d7ac,0,1
788877d6ae,0,0
7888bc7559,1,1
7888cda7d7,1,0
7888e9789d,0,0
788971389d,0,1
7889729f74,1,1
7889f4e54f,1,0
788a06241b,0,1
788a29efb3,1,0
788a30c2ee,0,1
788a94777c,0,1
788ad95658,1,1
788c8f1991,0,0
788cca8b3e,1,0
788d669e0d,1,0
788d92e9a7,0,1
788d9aac13,1,1
788dc71f6e,0,1
788f32884f,0,1
788fc74009,0,1
7890037eff,1,1
7891c2d11c,1,0
7891e86fdd,1,0
7892c581e2,1,1
7893040812,0,0
7893161705,0,1
78931c6c33,0,1
7893668a8e,1,0
789405dd66,0,0
789406f9c6,0,1
78947ce3e9,0,1
789495f233,1,0
7895864d41,0,1
78961c458c,0,1
78962e7953,0,1
7896360fcf,0,0
78964695df,0,1
78965cda56,1,1
789677e84f,1,0
7896a1393b,1,1
78973cdc6c,0,1
7897527419,1,1
78977401f8,0,0
78977565e2,0,0
78978a5509,0,0
7897b82b5e,1,1
7898197ed4,1,1
78982d9364,0,0
78988b5be4,0,1
7898a8c330,1,1
7898addfe1,0,1
7898d4b6c5,1,1
7898dcb24e,0,0
7898e18883,1,0
7899589bb9,1,0
7899bd2f75,0,0
7899c85a2a,1,1
789a2fc2c8,0,1
789a33dded,0,0
789a37b102,0,1
789ab64cfc,1,0
789b20e456,0,0
789b95269a,1,0
789bf40641,1,1
789cc10aec,1,0
789deac681,0,0
789e2e50b9,0,1
789e5be43c,1,1
789e7d9272,1,1
789eb2d027,0,0
789efe2032,1,0
789f3b4433,1,1
789fde075b,0,0
78a023ded0,0,1
